cemented,uncemented,hybrid,reverse_hybrid
10.55273173,10.61014315,10.58371916,10.57935321
10.54678408,10.60401399,10.58063179,10.56092321
10.47234905,10.52027976,10.50040549,10.48976988
10.49184883,10.53581561,10.51615928,10.50806665
10.58038872,10.63729683,10.61889789,10.60998855
10.46239085,10.51677176,10.49868464,10.48502884
10.50156251,10.56818117,10.54488185,10.52669884
10.55231781,10.6026276,10.57657709,10.57429471
10.51234887,10.55912514,10.53564592,10.52194756
10.46987164,10.52546959,10.51222048,10.48931847
10.6122213,10.68217139,10.65415927,10.64234413
10.41334587,10.47152594,10.45676266,10.42863577
10.59315876,10.64617327,10.62008074,10.61543297
10.41577158,10.46380319,10.4495474,10.42944063
10.46758847,10.51194756,10.4979921,10.47982464
10.53122388,10.58476119,10.56558475,10.56057758
10.40615885,10.46536858,10.44644015,10.43528131
10.50859032,10.57023603,10.54084908,10.53292409
10.56342054,10.61638628,10.598923,10.58175603
10.5547111,10.60898357,10.59582297,10.57962615
10.55528938,10.61597161,10.59098901,10.57908071
10.42922437,10.48474134,10.4651461,10.45682076
10.52567355,10.58685784,10.55465969,10.54808078
10.48819487,10.55265946,10.52555106,10.51947289
10.61480278,10.67985323,10.65705344,10.6459896
10.64875092,10.7068046,10.68622847,10.67473276
10.54382703,10.5984442,10.57045119,10.55888782
10.55126497,10.60687842,10.58293759,10.57190479
10.5208505,10.57333514,10.55171775,10.53582891
10.4773149,10.51501446,10.49798062,10.48247345
10.53999581,10.58845665,10.56936649,10.55739082
10.57560205,10.6327841,10.60369185,10.59833339
10.47848723,10.53461888,10.5122039,10.49580495
10.48967609,10.54888865,10.53011786,10.5127276
10.52185535,10.57867933,10.56155767,10.5507644
10.51077455,10.5696292,10.54814872,10.53667732
10.53274281,10.59354392,10.56639805,10.55925218
10.48048792,10.51870446,10.50369213,10.49361228
10.44798762,10.50371689,10.47981977,10.46846396
10.53556307,10.60146679,10.57872087,10.56035564
10.53910932,10.59758958,10.56939393,10.56241461
10.4616737,10.5224973,10.49966422,10.49128315
10.5805308,10.63956761,10.61621871,10.60553679
10.51971809,10.57203143,10.547278,10.53983359
10.4862746,10.53190972,10.51296726,10.50707214
10.60422458,10.66098941,10.64416798,10.64003457
10.49208444,10.54651881,10.52399006,10.51262121
10.54961938,10.60812163,10.58058233,10.57192631
10.53756895,10.59342764,10.57925902,10.55552898
10.45306111,10.5082598,10.48011038,10.47387411
10.51662915,10.57377913,10.55708206,10.5497708
10.49784758,10.55456779,10.53482739,10.523131
10.48200187,10.55192215,10.52111465,10.5060657
10.46458898,10.51483461,10.4959911,10.48570631
10.54302159,10.61253306,10.59017713,10.5651811
10.53978168,10.59217284,10.56610102,10.5575906
10.60455859,10.66053312,10.64914736,10.62893633
10.45629755,10.51025219,10.49702072,10.47416786
10.56949634,10.62196766,10.60110273,10.58578725
10.58961582,10.64011728,10.61252367,10.60504091
10.46133107,10.52241778,10.49995432,10.47999315
10.59256828,10.65240655,10.62770372,10.61386449
10.53565169,10.58629615,10.54940931,10.5504088
10.54842979,10.60135532,10.58152754,10.56732575
10.44874586,10.51073596,10.49587908,10.47751984
10.43939648,10.50559713,10.48514883,10.46682947
10.56842689,10.63360658,10.60785992,10.59754591
10.44642649,10.5088182,10.48563945,10.47423706
10.57837137,10.63504354,10.60610164,10.5943417
10.55721402,10.61733009,10.6027634,10.58183464
10.52907517,10.58664166,10.56641161,10.55576691
10.50531915,10.57446834,10.55198194,10.5456306
10.59202742,10.65794869,10.62976448,10.62399933
10.48431749,10.53712422,10.50800775,10.50126243
10.41654171,10.47040041,10.44763476,10.44374019
10.55992419,10.62404249,10.60357426,10.58764602
10.53092966,10.57852737,10.55448732,10.5413415
10.45349875,10.50355097,10.48447402,10.46709687
10.4262541,10.48890937,10.45662132,10.44697294
10.49938537,10.54915616,10.52694341,10.51459323
10.42033055,10.48279188,10.45774365,10.45032429
10.49967794,10.55452149,10.52694984,10.52660718
10.59131843,10.64059175,10.62986712,10.61728629
10.43222822,10.48759038,10.463312,10.45730486
10.58759728,10.64490524,10.61844161,10.59729163
10.47131771,10.53340612,10.50953754,10.49510003
10.53289448,10.59168623,10.56774,10.5633192
10.49284153,10.54416885,10.51682448,10.50713237
10.58691785,10.64132538,10.61882004,10.60166498
10.46099978,10.51045529,10.49683059,10.4834219
10.47268474,10.52938875,10.50575926,10.49440788
10.50690264,10.56158313,10.53335085,10.5332813
10.51116746,10.56360627,10.54268019,10.52542064
10.56549729,10.61594298,10.60095178,10.58557461
10.48836544,10.5456857,10.51914,10.50849774
10.5629819,10.62293488,10.59375142,10.58885103
10.67028844,10.73964355,10.70959017,10.70082125
10.60056739,10.66743129,10.64292209,10.6318147
10.62812704,10.68284857,10.65671086,10.65068995
10.44677581,10.50926928,10.48870567,10.47367338
10.47399818,10.52467812,10.49964698,10.48893946
10.61641883,10.66857696,10.65382485,10.64230206
10.66399879,10.71167625,10.68783871,10.68382732
10.45967949,10.51882395,10.49545134,10.49009012
10.48448619,10.53088113,10.50672363,10.49690156
10.48297038,10.54123787,10.51020608,10.50801734
10.44628111,10.50415986,10.4754391,10.46235591
10.38443432,10.44258849,10.42010568,10.40629622
10.48226279,10.54485691,10.51805796,10.50375243
10.56144346,10.62206634,10.59695661,10.57356508
10.55059478,10.60992892,10.58620574,10.57603077
10.50515817,10.5637136,10.53356831,10.52137055
10.52907914,10.5784086,10.5563858,10.53022836
10.61551281,10.67141305,10.64867764,10.63117586
10.62286145,10.67755088,10.66357659,10.64878253
10.59594129,10.66263761,10.64090469,10.62285249
10.49925763,10.56041282,10.53261679,10.52248619
10.4967494,10.55430674,10.5295661,10.52278897
10.55925501,10.62276706,10.5974461,10.58233778
10.57764838,10.63702591,10.61535379,10.60050949
10.37539436,10.43098928,10.40922385,10.39731142
10.5842,10.64050113,10.61321611,10.59964758
10.55248357,10.61938506,10.59918131,10.587591
10.50263695,10.5641186,10.54397724,10.53979209
10.49475032,10.54102655,10.52453657,10.5126217
10.40110461,10.45288646,10.43559028,10.42593393
10.51436445,10.56603811,10.54060168,10.53435265
10.43756264,10.48421092,10.45969033,10.44989446
10.48931427,10.55590533,10.53789649,10.52335504
10.49175706,10.55175759,10.52933628,10.51479631
10.56638812,10.61957295,10.6077426,10.58677603
10.59037527,10.64847187,10.62873726,10.61578839
10.58474292,10.64721071,10.62173884,10.60680582
10.48665851,10.54420061,10.52880477,10.50922667
10.4541837,10.50199704,10.47821837,10.47837909
10.54919706,10.59753884,10.57331182,10.56215184
10.4621152,10.51652176,10.49202332,10.48113
10.52259368,10.57359312,10.55184553,10.54500595
10.44086684,10.49852493,10.47079895,10.46259696
10.59842529,10.6664357,10.64251249,10.6324378
10.59956316,10.65180925,10.63152213,10.62093945
10.53299134,10.57924371,10.55612198,10.55113466
10.48752331,10.5473823,10.52327389,10.50586796
10.45734875,10.51548448,10.50054814,10.48616025
10.48118349,10.54410132,10.51943441,10.50529195
10.59753123,10.66026581,10.63278365,10.62573278
10.38829608,10.45174279,10.42699006,10.42604099
10.47410821,10.53253317,10.5097957,10.49658576
10.57211725,10.63189592,10.6133145,10.59173955
10.52901971,10.57814657,10.55881186,10.54285696
10.60747995,10.67437181,10.6536959,10.64527013
10.54750418,10.60044579,10.56933467,10.57141012
10.50863038,10.5617399,10.5296582,10.52071387
10.54471516,10.60373447,10.58135124,10.56230381
10.60746288,10.66908656,10.64441649,10.63642812
10.47557215,10.53223054,10.50440962,10.5005377
10.48800676,10.54878883,10.51261082,10.5073692
10.5659588,10.62906387,10.59225399,10.58917508
10.53019388,10.58607149,10.56267202,10.55379011
10.515617,10.55167322,10.54126031,10.53000517
10.50364723,10.559456,10.53618091,10.52898335
10.44952115,10.50567414,10.48569629,10.47534263
10.54279492,10.59895297,10.57148316,10.56850277
10.56848829,10.62192976,10.60366761,10.5946094
10.50296362,10.56363663,10.53676174,10.5333216
10.53163866,10.59098134,10.56339419,10.55388947
10.60485643,10.65873046,10.63910957,10.62825928
10.49093717,10.54596934,10.52416081,10.51237123
10.49202844,10.56071581,10.54072055,10.52621311
10.49787076,10.55111984,10.52504377,10.51938437
10.50439158,10.5531418,10.53288636,10.51958635
10.61790975,10.67732004,10.65593827,10.63922161
10.48882831,10.53827836,10.51613478,10.49973817
10.58539079,10.6421638,10.6243052,10.61542869
10.5701006,10.62810254,10.59775205,10.58604056
10.51786393,10.57859189,10.55573185,10.53979293
10.56327153,10.61799253,10.60374315,10.58225958
10.59451577,10.65301144,10.63655234,10.61537806
10.50082561,10.56989077,10.54364188,10.5329396
10.52561844,10.58186347,10.55339523,10.54343669
10.5259618,10.59633074,10.5720165,10.55396039
10.52042665,10.56748394,10.540701,10.54300426
10.46870667,10.52028921,10.50694397,10.49723719
10.54932128,10.60558319,10.58688289,10.56803406
10.55929187,10.62607836,10.59335665,10.58547784
10.53028465,10.57939529,10.56139198,10.53871349
