cemented,uncemented,hybrid,reverse_hybrid
1572.516148,2899.032328,2215.331879,2148.795224
1527.208313,2915.430909,2272.307628,2184.436392
1553.22305,2872.989893,2231.321197,2139.120752
1550.753791,2934.843144,2200.332658,2111.873697
1535.815179,2905.203731,2228.535781,2149.914436
1532.72689,2909.704867,2239.820613,2143.183758
1557.045134,2913.573775,2264.899987,2156.376827
1596.175888,2936.130202,2267.015841,2185.877854
1546.632621,2892.972817,2232.983127,2085.393684
1581.935487,2895.071105,2234.706552,2133.559316
1606.344476,2920.558513,2232.257472,2155.628515
1569.016897,2955.12418,2261.915198,2178.8235
1560.079569,2904.935504,2243.622059,2120.268423
1560.212083,2943.355002,2249.41802,2169.787621
1547.112261,2900.811056,2234.030377,2202.425683
1561.988343,2938.518267,2232.083393,2173.159451
1599.79535,2916.053467,2241.412987,2127.941728
1621.041236,2929.505874,2297.760307,2124.425648
1570.952427,2947.45129,2264.55864,2177.911994
1554.467142,2938.312708,2251.74354,2134.753012
1531.434426,2905.712114,2237.812414,2122.33599
1601.156258,2912.646992,2230.194726,2194.556478
1569.414414,2940.94608,2222.378056,2131.095975
1575.338173,2917.587626,2225.68322,2126.488624
1594.728619,2941.438695,2251.916352,2174.452564
1578.745781,2890.679551,2269.224562,2184.390987
1534.066594,2898.153201,2191.154974,2158.613561
1576.120367,2914.609195,2220.688946,2185.994225
1585.058698,2924.812176,2242.950303,2177.937723
1588.268917,2904.035609,2216.022093,2130.646532
1623.052528,2904.464772,2253.110103,2180.732567
1580.750678,2907.288396,2227.304806,2136.984004
1546.406699,2907.397782,2252.194813,2107.910791
1579.34194,2911.81278,2251.578304,2122.426575
1539.145524,2914.304,2229.125113,2161.906248
1547.767213,2895.700178,2221.200633,2120.910592
1531.39252,2941.234613,2234.428245,2140.557545
1561.648414,2945.902102,2252.620978,2150.493359
1558.083857,2887.378206,2256.092818,2160.437035
1585.037538,2905.757902,2257.650779,2143.822195
1578.146212,2897.335646,2226.850209,2110.842648
1561.912573,2893.543654,2199.977273,2155.118411
1580.845596,2903.114847,2234.840113,2126.830494
1583.906234,2919.155286,2239.78367,2117.413346
1568.580207,2910.231573,2267.331289,2147.487761
1570.815228,2951.152498,2192.978226,2131.787139
1540.191119,2901.260971,2242.63187,2137.83805
1598.688798,2899.497399,2246.450239,2138.515604
1535.143745,2882.924654,2204.809817,2134.562955
1500.189993,2898.309671,2216.498199,2156.888939
1610.591936,2912.857006,2248.38637,2161.698552
1594.036269,2925.343377,2241.952734,2172.85109
1601.418932,2901.117194,2247.730237,2171.233479
1587.819802,2904.330352,2230.623352,2141.989344
1582.286118,2927.079061,2237.39767,2151.9798
1519.685044,2887.015997,2213.446843,2123.566861
1563.17736,2935.948234,2256.23785,2152.255081
1518.754213,2920.725043,2247.978191,2119.170291
1574.171492,2908.922938,2248.307734,2145.584044
1582.865525,2897.526585,2268.761943,2177.606475
1570.255612,2906.796513,2216.310016,2126.282421
1593.272197,2905.090349,2227.260095,2162.981485
1584.423779,2916.056143,2281.405881,2103.102722
1550.41769,2928.710784,2241.487682,2151.483468
1548.858096,2927.119339,2225.206779,2158.037834
1566.572716,2917.646138,2231.445766,2152.83829
1578.698909,2895.924992,2276.413714,2110.783251
1546.720977,2893.370396,2239.697106,2109.184341
1533.499576,2897.36542,2215.005814,2103.492138
1521.068492,2899.720303,2219.522469,2085.034761
1531.084212,2906.811027,2232.099021,2128.469937
1536.34097,2926.700509,2258.427058,2138.4944
1481.983154,2906.712167,2244.142963,2124.378249
1581.584447,2909.797971,2223.808551,2136.680019
1566.194236,2917.596034,2264.884353,2159.180291
1600.947976,2913.833688,2236.783148,2153.85886
1571.763243,2900.404497,2234.379113,2116.126286
1600.652637,2929.1427,2242.112159,2147.933967
1575.452889,2937.520764,2243.147521,2171.303796
1546.563907,2936.761002,2250.8204,2135.714657
1605.660914,2930.022885,2284.859653,2144.317343
1557.604954,2881.775678,2265.804053,2136.056695
1597.932572,2930.901616,2250.085612,2143.519182
1570.330074,2949.779303,2239.613119,2152.292115
1601.20839,2910.930766,2209.288341,2144.477902
1563.04827,2894.102166,2225.167849,2130.282267
1562.491235,2876.340564,2217.167291,2124.526295
1570.772646,2882.376856,2216.891306,2161.813799
1559.833284,2916.86995,2211.154046,2126.313382
1557.990667,2910.890332,2205.539542,2129.679048
1520.2481,2918.641593,2236.686251,2120.788842
1591.634906,2929.982665,2262.950047,2210.118377
1571.719947,2943.110913,2245.27355,2142.136358
1531.063109,2927.080021,2228.403484,2115.864397
1581.634553,2929.397941,2273.146845,2130.760007
1586.83515,2916.655014,2243.281065,2151.576906
1573.749693,2932.277937,2252.677813,2154.46278
1533.709548,2920.249124,2232.280404,2122.164151
1586.804846,2910.208241,2252.830371,2150.952604
1592.331598,2942.173014,2259.715539,2180.306937
1597.962447,2894.159382,2253.865757,2116.255441
1531.538987,2925.041583,2222.005506,2140.98699
1514.209048,2918.655145,2201.470579,2113.495174
1546.409381,2944.244744,2258.363169,2157.764044
1567.394826,2910.665389,2246.512208,2142.158357
1562.919316,2913.654195,2236.090699,2160.228932
1506.962409,2893.114747,2219.333526,2129.254629
1617.343629,2927.232619,2224.846703,2146.890275
1593.362013,2894.21245,2215.101726,2169.530219
1604.946935,2925.045973,2289.588843,2150.281998
1593.974118,2929.79351,2247.147274,2148.264122
1552.572467,2932.408909,2223.53251,2104.620153
1557.367557,2915.086181,2198.36931,2155.507099
1565.696707,2931.884511,2269.940541,2123.372033
1545.684328,2905.63056,2260.133774,2137.441957
1502.294352,2880.988488,2241.073651,2157.407017
1640.370161,2938.312959,2217.543518,2143.521976
1552.764249,2880.127802,2251.304161,2151.441921
1545.101666,2874.996871,2218.36292,2104.23269
1585.116836,2931.526428,2246.77329,2154.96068
1567.024276,2914.948299,2265.681606,2164.781729
1552.864411,2911.95569,2267.687887,2162.087854
1577.144102,2956.757582,2214.511662,2172.47042
1552.563426,2912.931942,2253.209188,2179.071346
1644.065916,2917.3873,2244.980935,2133.179627
1587.293044,2914.39693,2237.294415,2140.225136
1562.27386,2890.363358,2240.670326,2128.342451
1582.597382,2902.744925,2260.470131,2153.817667
1588.630587,2918.260403,2224.310832,2165.297784
1637.591453,2936.127085,2270.416936,2156.255611
1572.618394,2943.70743,2264.906778,2179.945559
1589.446704,2903.016538,2268.587022,2128.278841
1581.685591,2936.360023,2255.558328,2145.821241
1528.449289,2917.849923,2202.198302,2127.539486
1564.956611,2885.934036,2254.267676,2147.214986
1555.004989,2912.78378,2231.860807,2199.152995
1563.103884,2901.358595,2276.640581,2126.621772
1547.02218,2871.90918,2250.666424,2123.563668
1532.288759,2892.719907,2231.834375,2160.477636
1555.120706,2917.624817,2242.983091,2155.569874
1536.5596,2902.468855,2180.589487,2110.265039
1597.439517,2923.205275,2212.774142,2109.491107
1514.548931,2915.250542,2243.519946,2161.608546
1628.103831,2928.14448,2267.390052,2136.610386
1554.04945,2919.416945,2234.142195,2131.970737
1595.373474,2936.799865,2249.495891,2182.442746
1570.679099,2905.010763,2230.95297,2147.04645
1589.802382,2937.816796,2252.21009,2181.852745
1541.555066,2918.017796,2255.97053,2134.604045
1578.901374,2935.230005,2224.27154,2177.76281
1572.288291,2933.126088,2235.258108,2194.762299
1574.566463,2921.409105,2240.339953,2183.078238
1615.801543,2933.270067,2278.067605,2178.757657
1555.52495,2916.887942,2229.541598,2117.67085
1655.398261,2915.98531,2251.686694,2146.198139
1586.487494,2926.703227,2224.708599,2109.26872
1559.000462,2918.228251,2241.84059,2124.85101
1540.619992,2934.837513,2212.085803,2137.063961
1599.512839,2912.441115,2268.936651,2152.125079
1583.471987,2937.361534,2245.949755,2189.215597
1527.261695,2909.883221,2233.794318,2126.420894
1609.828407,2914.572047,2217.137463,2125.265451
1559.618969,2912.99942,2252.790578,2156.888214
1578.052109,2912.762132,2223.2997,2154.278215
1558.520312,2925.371442,2236.312278,2150.066841
1563.185304,2886.124523,2244.852047,2126.14758
1577.896767,2906.023988,2249.100019,2148.595724
1588.726371,2896.463197,2216.099577,2151.12378
1589.081865,2910.152154,2239.786487,2142.246428
1566.824447,2887.5308,2225.741215,2154.860474
1561.272288,2927.445091,2252.442233,2141.890854
1539.117311,2888.856819,2224.943201,2112.281313
1550.087673,2893.246777,2247.687969,2194.995129
1593.932852,2929.717826,2238.814308,2133.308961
1563.809359,2900.819785,2227.006346,2127.014198
1574.331197,2923.367679,2232.933329,2139.679991
1600.601451,2926.257676,2282.886889,2222.82264
1579.705138,2928.676894,2256.312749,2139.982949
1580.792919,2911.371687,2240.785303,2126.228868
1532.539626,2907.290504,2214.468389,2118.945721
1584.525847,2911.498078,2245.098405,2139.721397
1580.215336,2922.433683,2195.666895,2149.042988
1609.58963,2907.133911,2215.413598,2162.265889
1538.749076,2912.349281,2228.16654,2164.672236
1559.203997,2916.459318,2265.542165,2123.837771
1592.501942,2927.670886,2291.83941,2173.739333
1547.068193,2896.072756,2201.059296,2144.9133
1588.766474,2938.804655,2248.938433,2175.235144
1576.772319,2935.871442,2255.699077,2138.737805
1540.061599,2909.139876,2219.013626,2130.462305
1572.290185,2949.152065,2238.345172,2145.993327
1561.506165,2930.057703,2253.791396,2137.334006
1527.136335,2920.094572,2214.480614,2166.921877
1537.21852,2906.572731,2237.686603,2133.979288
1613.925271,2919.292754,2258.97633,2174.211573
1547.555582,2897.788477,2222.278139,2154.466326
1516.014029,2936.12397,2194.125044,2110.357117
1571.214743,2880.355971,2240.214385,2148.61749
1541.490459,2879.286514,2213.409558,2178.425615
1642.816284,2924.293907,2267.517264,2181.501386
1546.171825,2916.293029,2222.834237,2122.727989
1577.396434,2915.943617,2224.332888,2170.943198
1533.556678,2894.543151,2241.780993,2143.90815
1568.946843,2934.815412,2239.871998,2146.205972
1583.77572,2896.967445,2275.518663,2151.919432
1562.219371,2921.121844,2233.62823,2130.918317
1590.192729,2925.401099,2274.242048,2183.241906
1571.61268,2918.598946,2211.854395,2131.616937
1559.131025,2909.675955,2246.584737,2123.779357
1584.415881,2953.950707,2255.694172,2159.651653
1543.075728,2914.89513,2203.199559,2146.936667
1558.822019,2886.078475,2202.764808,2165.321111
1569.430722,2906.844863,2231.972723,2105.207298
1556.028716,2915.00042,2212.02118,2182.514159
1561.463548,2914.91127,2231.857648,2118.045951
1567.319251,2911.280678,2264.365305,2144.556035
1541.098802,2907.84758,2267.926703,2159.50745
1557.908158,2917.897307,2259.009273,2145.597018
1590.987049,2911.702956,2246.024934,2156.541763
1604.626229,2930.815935,2248.715678,2147.34232
1556.440875,2913.025671,2225.285712,2145.156579
1554.226865,2908.295726,2233.852087,2156.272103
1578.24882,2901.134063,2248.14774,2135.928539
1564.360981,2906.974452,2213.88145,2126.683655
1537.240476,2939.799048,2228.428632,2149.958454
1584.050303,2933.806036,2233.576519,2160.547277
1550.25805,2918.683422,2218.395159,2136.919603
1549.093991,2941.239898,2220.820662,2146.750912
1554.331929,2887.273932,2241.080178,2130.182456
1583.352887,2919.025089,2220.416469,2114.066314
1586.095941,2903.438126,2235.931474,2178.031536
1563.307276,2920.55717,2237.700385,2133.514826
1573.109927,2894.841443,2210.97282,2185.792074
1536.040331,2906.310868,2232.905,2133.035904
1533.370398,2887.642175,2262.486333,2123.165409
1582.585142,2910.205773,2272.21189,2155.426704
1563.540788,2871.620177,2231.324302,2138.423994
1612.470892,2909.122175,2228.025725,2130.997469
1547.406967,2903.720951,2236.367093,2162.314225
1570.207625,2909.402744,2252.40098,2188.136106
1544.714809,2863.446189,2258.791601,2122.252671
1557.819727,2925.049011,2259.497238,2175.642485
1587.096638,2918.239826,2253.420591,2190.08088
1624.266767,2930.070048,2260.970686,2164.986804
1500.945281,2894.977711,2225.528604,2128.690486
1535.765949,2950.781179,2235.406663,2138.76458
1514.402016,2891.134148,2197.822168,2105.182981
1616.50973,2934.28792,2251.994731,2173.105956
1571.614088,2892.517888,2244.39443,2117.246368
1602.660937,2961.525041,2254.376234,2174.285819
1591.661528,2909.829874,2195.900918,2127.803816
1566.077312,2908.912384,2226.100606,2123.34539
1562.084938,2910.705693,2228.342096,2139.067684
1556.572211,2920.538403,2246.947926,2125.867158
1511.782861,2904.520372,2236.757841,2136.835864
1600.543932,2903.013346,2212.758848,2150.644628
1550.95594,2889.974349,2233.594459,2122.542669
1559.440219,2933.166455,2271.528975,2176.58492
1595.81975,2907.388635,2245.550364,2133.932313
1562.156755,2953.347377,2212.370136,2127.379229
1575.70781,2903.355934,2224.270035,2143.870126
1540.552881,2898.111272,2209.829006,2180.304994
1539.453652,2881.356465,2241.896983,2189.54814
1551.511614,2886.37644,2205.844131,2114.12205
1585.293867,2947.444315,2244.842701,2144.759881
1528.736282,2882.038371,2185.634412,2122.956063
1581.139857,2905.15322,2248.668613,2114.537975
1544.171824,2900.846138,2231.197678,2126.574102
1579.876814,2915.162392,2239.25301,2114.773607
1540.827248,2877.666459,2227.968966,2097.737319
1555.217413,2937.244167,2221.851478,2104.076105
1574.599602,2924.471733,2232.321169,2139.367757
1518.448917,2906.505252,2211.321014,2123.043716
1571.912629,2930.276628,2266.485066,2152.761825
1580.926016,2901.248372,2234.274512,2112.855622
1536.829547,2914.345079,2258.620017,2167.695615
1541.650123,2911.151941,2279.515366,2127.510439
1582.003665,2901.997197,2224.37463,2138.822268
1567.214021,2890.988087,2221.30921,2153.029508
1545.672883,2891.668041,2232.701107,2108.464701
1537.48,2887.619875,2234.910962,2165.188573
1573.418024,2913.742421,2224.507239,2170.1833
1589.658535,2895.683549,2217.953784,2142.268052
1530.825698,2907.950522,2213.132812,2104.812267
1534.825268,2912.813539,2228.75704,2168.634227
1513.445337,2910.532884,2228.695785,2180.557693
1575.482594,2921.716337,2221.315067,2106.863449
1623.214222,2910.466652,2216.677815,2167.852864
1564.289581,2901.628216,2252.01336,2166.521692
1561.890667,2892.607712,2212.898841,2152.398626
1594.427939,2974.234513,2242.399251,2181.230351
1592.228808,2909.454096,2253.742291,2142.647704
1536.970107,2947.355251,2231.09779,2132.980119
1538.91072,2887.25974,2228.912966,2114.980704
1570.779872,2927.661352,2220.306371,2113.051821
1557.236649,2908.820215,2251.483998,2159.249028
1569.150978,2915.001596,2258.868656,2136.653382
1514.162492,2910.407352,2199.81535,2119.115325
1559.600836,2899.001744,2211.981257,2183.889223
1520.41524,2906.969106,2261.114094,2159.220556
1572.264117,2923.253862,2258.682591,2158.252663
1568.645425,2886.641276,2217.30811,2147.137069
1516.476685,2922.526391,2226.525133,2113.342054
1634.603599,2920.443,2256.361553,2200.720481
1563.823721,2909.456163,2264.835651,2142.304526
1546.631586,2930.483018,2218.201062,2145.843771
1544.763467,2902.090224,2224.906002,2104.350551
1581.073736,2962.010055,2281.174427,2210.886464
1573.09176,2925.173671,2223.283614,2187.573683
1545.817161,2903.711946,2209.466587,2129.079315
1524.966488,2905.914086,2228.595104,2167.523911
1549.27591,2899.661477,2233.200062,2089.051592
1524.922128,2874.03734,2185.401583,2076.130874
1591.25558,2922.05669,2236.194065,2148.650168
1607.266303,2950.731262,2245.659407,2172.810717
1551.442364,2901.361366,2249.434707,2157.959253
1541.347463,2959.56658,2263.768006,2156.726857
1540.491434,2897.806804,2252.89748,2120.58172
1606.114613,2920.558176,2229.699313,2178.505116
1577.964265,2918.983396,2251.504157,2126.119402
1552.755727,2929.429074,2223.37121,2163.697532
1596.154607,2918.781063,2235.118417,2126.11914
1559.191325,2921.426186,2254.138725,2144.616738
1576.494498,2896.143385,2237.917019,2165.880104
1587.731663,2916.255913,2218.825232,2147.922621
1579.228766,2912.573654,2263.720892,2137.964881
1591.126404,2914.860735,2251.849422,2148.426601
1610.058443,2912.225847,2241.468276,2115.185627
1588.787195,2901.115629,2267.178613,2179.977461
1535.973713,2920.29867,2209.644299,2121.927626
1582.371174,2903.950759,2238.883375,2109.227805
1573.042086,2916.942012,2230.645459,2126.835536
1542.318077,2887.383288,2231.389328,2133.165459
1572.154215,2939.762697,2247.517078,2180.031812
1582.017347,2923.258081,2237.073001,2145.86735
1613.24421,2928.904563,2245.521474,2185.928187
1536.72718,2936.952347,2219.633166,2142.760361
1557.327599,2912.146971,2260.789228,2117.246218
1519.71746,2886.736575,2240.717241,2126.846843
1579.643431,2904.765915,2244.028301,2133.930354
1594.110901,2921.059686,2246.404376,2122.609183
1619.873642,2916.518456,2262.196604,2107.972975
1533.530261,2905.312445,2191.149964,2106.679493
1561.735529,2916.466688,2264.33129,2125.622105
1573.417674,2878.271316,2246.478037,2185.212102
1536.699143,2930.88575,2230.291754,2140.13574
1584.53364,2919.522098,2227.836468,2117.723808
1545.174595,2921.109382,2192.653648,2120.245268
1579.74795,2893.343881,2230.316683,2137.074442
1517.461085,2880.265839,2222.338237,2132.881751
1543.992632,2916.167101,2226.049994,2117.609573
1522.169657,2875.337082,2205.273286,2153.26795
1591.627739,2931.737506,2239.647435,2132.544604
1550.160811,2927.845106,2214.277996,2143.86998
1629.42398,2915.765202,2213.076397,2146.16595
1531.063198,2922.177705,2244.41391,2099.196865
1545.298818,2911.702832,2210.423324,2143.64467
1569.583787,2894.990235,2220.984829,2124.181353
1587.796999,2889.921782,2246.372033,2128.213101
1569.681156,2883.860951,2202.302305,2141.560213
1569.351293,2901.385137,2229.717473,2137.488163
1561.498529,2923.349261,2272.765636,2210.030867
1528.490231,2926.43546,2233.136423,2127.939614
1594.35289,2916.763899,2237.074472,2106.004566
1540.917966,2917.457483,2268.47782,2149.897494
1542.742371,2915.724637,2247.279907,2147.447736
1652.266835,2918.047095,2263.5355,2156.658151
1512.676064,2932.016052,2240.800108,2178.582638
1590.832181,2928.677995,2243.427103,2168.779291
1618.074388,2950.537804,2199.0797,2170.03916
1550.465568,2909.908278,2249.054186,2131.575098
1570.691414,2906.311404,2200.50539,2201.35947
1550.849109,2935.049162,2212.863209,2149.996948
1563.74496,2906.220892,2207.684247,2133.754267
1582.845148,2914.05073,2213.046642,2123.127391
1573.097978,2916.194438,2269.721834,2144.763948
1532.795908,2911.969169,2256.952891,2138.331466
1532.95362,2923.24607,2215.483877,2133.905159
1617.621754,2911.638341,2253.602461,2180.907667
1560.275983,2901.160439,2218.365355,2176.193256
1551.412652,2926.231945,2269.329252,2140.822182
1621.611825,2940.070698,2253.18498,2201.369619
1600.972018,2921.878636,2273.221807,2185.180884
1564.499478,2923.189787,2198.744473,2142.801667
1551.775031,2894.506108,2243.25353,2139.520163
1585.246053,2938.591469,2226.539063,2134.021958
1573.024818,2913.527828,2221.198115,2176.777739
1582.972338,2879.648693,2171.943581,2164.60971
1542.354604,2921.466734,2218.249835,2121.316594
1619.682878,2907.949549,2221.7221,2140.741528
1538.154146,2918.349084,2260.72483,2121.298391
1576.89426,2940.149985,2236.774258,2151.896247
1524.700363,2892.980024,2229.802428,2144.305737
1529.144489,2914.339608,2232.87648,2129.892177
1616.175204,2915.45376,2238.301949,2174.171197
1570.418739,2931.031597,2226.823716,2159.388688
1549.771031,2939.037057,2240.566369,2152.066869
1556.60125,2957.671578,2267.170156,2164.479292
1579.892794,2887.545025,2198.114596,2167.61574
1576.335954,2929.969357,2244.751499,2121.671657
1618.986081,2905.585345,2235.002047,2154.881655
1564.699584,2947.561391,2259.347099,2178.845971
1562.53339,2912.301326,2233.704558,2158.706873
1577.320191,2937.850169,2272.770823,2175.429608
1633.393879,2911.927581,2271.642772,2167.110968
1627.727707,2905.996906,2247.492828,2102.757283
1547.087518,2910.851442,2222.794793,2099.78271
1584.645733,2889.983859,2218.804346,2154.235042
1599.420954,2926.444895,2261.521762,2174.885621
1594.399096,2936.546137,2237.900719,2176.616869
1500.376183,2911.13719,2220.435274,2152.345005
1598.938559,2891.635684,2264.61849,2129.780415
1628.835332,2909.462413,2269.475786,2167.245452
1560.303382,2904.410205,2196.407518,2143.343295
1587.536249,2949.917369,2199.917256,2129.809207
1629.094821,2906.038685,2282.76333,2140.43143
1520.391511,2889.088125,2236.884182,2122.288832
1575.355425,2903.969429,2268.630083,2144.596099
1586.929817,2912.549015,2236.855596,2102.527395
1590.021492,2923.860087,2252.136563,2166.197925
1569.172661,2890.477688,2222.857621,2117.85479
1554.528211,2902.402294,2233.763318,2117.300178
1562.806511,2898.443274,2232.729153,2137.553937
1559.233781,2916.820399,2263.393237,2148.269567
1572.429067,2901.759511,2250.714072,2158.762753
1586.790321,2923.715126,2250.544019,2097.664678
1615.643602,2914.058302,2196.931509,2129.457354
1533.675208,2900.04766,2273.139134,2152.407045
1638.161404,2928.486173,2264.627096,2153.209031
1550.179227,2908.605504,2207.762605,2106.206633
1509.957508,2881.325207,2237.464354,2116.724693
